text,label,source
"A fundamental problem in neuroscience is to characterize the dynamics of spiking from the neurons in a circuit that is involved in learning about a stimulus or a contingency. A key limitation of current methods to analyze neural spiking data is the need to collapse neural activity over time or trials, which may cause the loss of information pertinent to understanding the function of a neuron or circuit. We introduce a new method that can determine not only the trial-to-trial dynamics that accompany the learning of a contingency by a neuron, but also the latency of this learning with respect to the onset of a conditioned stimulus. The backbone of the method is a separable two-dimensional (2D) random field (RF) model of neural spike rasters, in which the joint conditional intensity function of a neuron over time and trials depends on two latent Markovian state sequences that evolve separately but in parallel. Classical tools to estimate state-space models cannot be applied readily to our 2D separable RF model. We develop efficient statistical and computational tools to estimate the parameters of the separable 2D RF model. We apply these to data collected from neurons in the pre-frontal cortex (PFC) in an experiment designed to characterize the neural underpinnings of the associative learning of fear in mice. Overall, the separable 2D RF model provides a detailed, interpretable, characterization of the dynamics of neural spiking that accompany the learning of a contingency.",0,Human
"Iterative optimization heuristics (IOHs) are very useful methods that perform well on hard problems across different disciplines. Performance and scalability are key factors affecting whether IOHs succeed or fail. For assessing and improving IOHs, benchmarking and profiling are important. This paper introduces a new benchmarking and profiling tool called iohprofiler specifically designed for IOHs. It includes a range of benchmark tasks, performance metrics and profiling tools so users can evaluate and enhance performance and scalability of IOHs. We describe design and implementation details and present experiments showing effectiveness at benchmarking and profiling diverse IOHs. Results show advantages of using iohprofiler for evaluation and enhancement of IOHs and therefore the tool is valuable for research and practice.",1,AI
"Most distributed-memory bulk-synchronous parallel programs in HPC assume that compute resources are available continuously and homogeneously across the allocated set of compute nodes. However, long one-off delays on individual processes can cause global disturbances, so-called idle waves, by rippling through the system. This process is mainly governed by the communication topology of the underlying parallel code. This paper makes significant contributions to the understanding of idle wave dynamics. We study the propagation mechanisms of idle waves across the ranks of MPI-parallel programs. We present a validated analytic model for their propagation velocity with respect to communication parameters and topology, with a special emphasis on sparse communication patterns. We study the interaction of idle waves with MPI collectives and show that, depending on the implementation, a collective may be transparent to the wave. Finally we analyze two mechanisms of idle wave decay: topological decay, which is rooted in differences in communication characteristics among parts of the system, and noise-induced decay, which is caused by system or application noise. We show that noise-induced decay is largely independent of noise characteristics but depends only on the overall noise power. An analytic expression for idle wave decay rate with respect to noise power is derived. For model validation we use microbenchmarks and stencil algorithms on three different supercomputing platforms.",0,Human
"As YouTube has become increasingly popular for sharing content, there are growing concerns regarding risks for children due to exposure to dangerous or inappropriate material. This paper focuses on identifying and analyzing unsafe content and those who profit from children by exploiting them. We examined a large dataset of videos containing over 100 thousand items to find content that endangers children such as violence, sexuality, and deception. We also looked at how profiteers manipulate children by using deceptive advertising and search algorithms. Results show prevalence of dangerous content on YouTube, tactics used by profiteers to target younger viewers and potential consequences for children. Findings underscore necessity for improvements in detection and removal of harmful content alongside better regulation of ads to safeguard children from harm.",1,AI
"Subgraph queries also known as subgraph isomorphism search is a fundamental problem in querying graph-like structured data. It consists to enumerate the subgraphs of a data graph that match a query graph. This problem arises in many real-world applications related to query processing or pattern recognition such as computer vision, social network analysis, bioinformatic and big data analytic. Subgraph isomorphism search knows a lot of investigations and solutions mainly because of its importance and use but also because of its NP-completeness. Existing solutions use filtering mechanisms and optimise the order within witch the query vertices are matched on the data vertices to obtain acceptable processing times. However, existing approaches are iterative and generate several intermediate results. They also require that the data graph is loaded in main memory and consequently are not adapted to large graphs that do not fit into memory or are accessed by streams. To tackle this problem, we propose a new approach based on concepts widely different from existing works. Our approach distills the semantic and topological information that surround a vertex into a simple integer. This simple vertex encoding that can be computed and updated incrementally reduces considerably intermediate results and avoid to load the entire data graph into main memory. We evaluate our approach on several real-word datasets. The experimental results show that our approach is efficient and scalable.",0,Human
This research studies political conversations on Twitter from 2014 to 2019; it uses Twitter data to track trends and discern significant changes. Results indicate that Twitter has become increasingly important for political discussions and participation by users is rising. Also observed are changes in character of these discussions with users becoming more polarized and debates taking a harsher tone. Conclusions state that Twitter discussion patterns reflect larger changes in politics as more people use social media for expression and engagement. Findings stress importance of monitoring changing dynamics of political discussions on social media and ongoing research into effect on political discourse and democracy.,1,AI
This paper introduces a new way to decode information in communications called SRGRAND (Symbol Reliability Guided Random Addition Noise Decoder). Conventional decoding uses only information about channel states to perform decoding but in real systems this information is often not available or outdated which leads to reduced performance. Proposed SRGRAND uses additional symbol reliability information along with channel states to improve performance. Symbol reliability is calculated using statistical characteristics of transmitted symbols and channel noise and gives information about quality of each symbol. This information is then used to direct the decoding process and reduce errors. Results from simulations show SRGRAND outperforms standard decoding methods and performs better overall.,1,AI
"We present a path planning framework that takes into account the human's safety perception in the presence of a flying robot. The framework addresses two objectives: (i) estimation of the uncertain parameters of the proposed safety perception model based on test data collected using Virtual Reality (VR) testbed, and (ii) offline optimal control computation using the estimated safety perception model. Due to the unknown factors in the human tests data, it is not suitable to use standard regression techniques that minimize the mean squared error (MSE). We propose to use a Hidden Markov model (HMM) approach where human's attention is considered as a hidden state to infer whether the data samples are relevant to learn the safety perception model. The HMM approach improved log-likelihood over the standard least squares solution. For path planning, we use Bernstein polynomials for discretization, as the resulting path remains within the convex hull of the control points, providing guarantees for deconfliction with obstacles at low computational cost. An example of optimal trajectory generation using the learned human model is presented. The optimal trajectory generated using the proposed model results in reasonable safety distance from the human. In contrast, the paths generated using the standard regression model have undesirable shapes due to overfitting. The example demonstrates that the HMM approach has robustness to the unknown factors compared to the standard MSE model.",0,Human
This paper looks at hardness and approximation for probabilistic p centers when there are pressures. The p center problem is one of the classic ones in OR and CS; it finds the best location for p facilities in a network so that maximum distance to nearest facility is minimal. Probabilistic p centers extend this idea by considering probability distributions over demands at points in the network. Pressure means there are limitations or external things affecting decision making. First the paper defines probabilistic centers and related variants like standard and sensitive to pressure. Then it discusses computational complexity proving NP hardness via reductions from known hard problems. It introduces approximation algorithms for probabilistic centers with pressure and analyzes performance along with some numbers to show effectiveness. At last the authors summarize results and suggest future work. Results of this work contribute important insights into hardness and approximations for probabilistic centers under pressure and serve as useful references for researchers and professionals in OR and CS.,1,AI
"This paper investigates use of unsupervised learning techniques to improve learning of representation in tabular data. Most current approaches rely on features or fixed embeddings defined by hand that do not fully exploit the data's intrinsic structure. To address this shortcoming, we introduce an unsupervised learning method which exploits internal structure and relationships within tables to learn more meaningful representations. Specifically, we present two tasks focused on predicting missing values and reconstructing corrupted tables. We show effectiveness through performance on different real datasets and find that this new method outperforms current methods for learning representations for tabular data. Results indicate that using unsupervised learning has promise for better representation of tables and higher performance for downstream tasks such as classification and regression.",1,AI
"Unsupervised domain adaptation (UDA) aims to solve the problem of knowledge transfer from labeled source domain to unlabeled target domain. Recently, many domain adaptation (DA) methods use centroid to align the local distribution of different domains, that is, to align different classes. This improves the effect of domain adaptation, but domain differences exist not only between classes, but also between samples. This work rethinks what is the alignment between different domains, and studies how to achieve the real alignment between different domains. Previous DA methods only considered one distribution feature of aligned samples, such as full distribution or local distribution. In addition to aligning the global distribution, the real domain adaptation should also align the meso distribution and the micro distribution. Therefore, this study propose a double classifier method based on high confidence label (DCP). By aligning the centroid and the distribution between centroid and sample of different classifiers, the meso and micro distribution alignment of different domains is realized. In addition, in order to reduce the chain error caused by error marking, This study propose a high confidence marking method to reduce the marking error. To verify its versatility, this study evaluates DCP on digital recognition and target recognition data sets. The results show that our method achieves state-of-the-art results on most of the current domain adaptation benchmark datasets.",0,Human
This paper introduces a Newton method tailored for switching system optimal control which exploits structural features of these systems for computational efficiency. Results are compared against previous work and show better solution accuracy and faster convergence. Results indicate this method exploiting structural features effectively addresses challenges in switching systems control and suggest promising directions for further research.,1,AI
"In Knowledge Representation, it is crucial that knowledge engineers have a good understanding of the formal expressions that they write. What formal expressions state intuitively about the domain of discourse is studied in the theory of the informal semantics of a logic. In this paper we study the informal semantics of Answer Set Programming. The roots of answer set programming lie in the language of Extended Logic Programming, which was introduced initially as an epistemic logic for default and autoepistemic reasoning. In 1999, the seminal papers on answer set programming proposed to use this logic for a different purpose, namely, to model and solve search problems. Currently, the language is used primarily in this new role. However, the original epistemic intuitions lose their explanatory relevance in this new context. How answer set programs are connected to the specifications of problems they model is more easily explained in a classical Tarskian semantics, in which models correspond to possible worlds, rather than to belief states of an epistemic agent. In this paper, we develop a new theory of the informal semantics of answer set programming, which is formulated in the Tarskian setting and based on Frege's compositionality principle. It differs substantially from the earlier epistemic theory of informal semantics, providing a different view on the meaning of the connectives in answer set programming and on its relation to other logics, in particular classical logic.",0,Human
"The application of reinforcement learning algorithms onto real life problems always bears the challenge of filtering the environmental state out of raw sensor readings. While most approaches use heuristics, biology suggests that there must exist an unsupervised method to construct such filters automatically. Besides the extraction of environmental states, the filters have to represent them in a fashion that support modern reinforcement algorithms. Many popular algorithms use a linear architecture, so one should aim at filters that have good approximation properties in combination with linear functions. This thesis wants to propose the unsupervised method slow feature analysis (SFA) for this task. Presented with a random sequence of sensor readings, SFA learns a set of filters. With growing model complexity and training examples, the filters converge against trigonometric polynomial functions. These are known to possess excellent approximation capabilities and should therfore support the reinforcement algorithms well. We evaluate this claim on a robot. The task is to learn a navigational control in a simple environment using the least square policy iteration (LSPI) algorithm. The only accessible sensor is a head mounted video camera, but without meaningful filtering, video images are not suited as LSPI input. We will show that filters learned by SFA, based on a random walk video of the robot, allow the learned control to navigate successfully in ca. 80% of the test trials.",0,Human
This paper introduces an approach using deep learning to detect attacks such as DDoS and DoS in IoT networks. We use residual networks (ResNet) as a classifier for distinguishing between normal traffic and attack behavior by learning features from large data sets containing diverse attack types and regular traffic. Results show that our model based on ResNets performs very well compared to baselines. Performance is particularly good at detecting new attacks (zero days). False positives are rare. Overall results suggest that deep learning methods work well for detecting such attacks and ResNet proves useful.,1,AI
"Comprehensive review of ethics and society related to AI research is ESR. This paper analyzes current ethics of AI and looks at different frameworks and principles that have been put forward to guide development of AI. It also looks at the difficulties and limits of these frameworks. The paper also considers how social and political institutions shape AI ethics including roles of governments, companies and NGOs. In conclusion the paper recommends future research should involve greater collaboration among AI researchers, ethicists and society and emphasize proactive approach to ethics of AI considering impact of AI on society politically, socially and economically.",1,AI
"The success of deep learning in vision can be attributed to: (a) models with high capacity; (b) increased computational power; and (c) availability of large-scale labeled data. Since 2012, there have been significant advances in representation capabilities of the models and computational capabilities of GPUs. But the size of the biggest dataset has surprisingly remained constant. What will happen if we increase the dataset size by 10x or 100x? This paper takes a step towards clearing the clouds of mystery surrounding the relationship between `enormous data' and visual deep learning. By exploiting the JFT-300M dataset which has more than 375M noisy labels for 300M images, we investigate how the performance of current vision tasks would change if this data was used for representation learning. Our paper delivers some surprising (and some expected) findings. First, we find that the performance on vision tasks increases logarithmically based on volume of training data size. Second, we show that representation learning (or pre-training) still holds a lot of promise. One can improve performance on many vision tasks by just training a better base model. Finally, as expected, we present new state-of-the-art results for different vision tasks including image classification, object detection, semantic segmentation and human pose estimation. Our sincere hope is that this inspires vision community to not undervalue the data and develop collective efforts in building larger datasets.",0,Human
"This paper analyzes filtering using consensus theory for agents that are interconnected in a network. The goal is to estimate a common signal from noisy measurements distributed among them. We present an algorithm for distributed filtering; each node updates its own estimate by combining its measurement with those from neighbors. There is a fusion step as well where these estimates are combined to get a global estimate of the signal. We study convergence properties of this algorithm and derive conditions under which the consensus estimate converges. We also look into how fusion affects accuracy of final results and derive error bounds. Through simulations we show effectiveness of the algorithm in noisy and changing environments for accurate estimation of common signals. The method applies to sensor networks, distributed control and systems of agents where common signal estimation is important.",1,AI
"Randomization-based Machine Learning methods for prediction are currently a hot topic in Artificial Intelligence, due to their excellent performance in many prediction problems, with a bounded computation time. The application of randomization-based approaches to renewable energy prediction problems has been massive in the last few years, including many different types of randomization-based approaches, their hybridization with other techniques and also the description of new versions of classical randomization-based algorithms, including deep and ensemble approaches. In this paper we review the most important characteristics of randomization-based machine learning approaches and their application to renewable energy prediction problems. We describe the most important methods and algorithms of this family of modeling methods, and perform a critical literature review, examining prediction problems related to solar, wind, marine/ocean and hydro-power renewable sources. We support our critical analysis with an extensive experimental study, comprising real-world problems related to solar, wind and hydro-power energy, where randomization-based algorithms are found to achieve superior results at a significantly lower computational cost than other modeling counterparts. We end our survey with a prospect of the most important challenges and research directions that remain open this field, along with an outlook motivating further research efforts in this exciting research field.",0,Human
"Using lattice Boltzmann method (LBM), a powerful tool for computational fluid dynamics (CFD) simulations, we introduce a new approach to parallelize this method on irregular grids. Irregular grids provide advantages such as flexibility and better resolution of complex shapes; however, they have proven difficult to parallelize effectively. By exploiting parallelism inherent in LBM we develop an approach for distributing simulations among different processors. We use a mixed MPI and OpenMP approach to run LBM codes on irregular grids and balance workload and communication costs. Performance is measured using various test problems and compared against other parallel implementations. Results indicate that our parallel algorithm scales well and outperforms previous work at high node counts, thus showing feasibility for large scale CFD simulations.",1,AI
"We present theory and algorithms for the computation of probability-weighted ""keep-out"" sets to assure probabilistically safe navigation in the presence of multiple rigid body obstacles with stochastic dynamics. Our forward stochastic reachability-based approach characterizes the stochasticity of the future obstacle states in a grid-free and recursion-free manner, using Fourier transforms and computational geometry. We consider discrete-time Markovian switched systems with affine parameter-varying stochastic subsystems (DMSP) as the obstacle dynamics, which includes Markov jump affine systems and discrete-time affine parameter-varying stochastic systems (DPV). We define a probabilistic occupancy function, to describe the probability that a given state is occupied by a rigid body obstacle with stochastic dynamics at a given time; keep-out sets are the super-level sets of this occupancy function. We provide sufficient conditions that ensure convexity and compactness of these keep-out sets for DPV obstacle dynamics. We also propose two computationally efficient algorithms to overapproximate the keep-out sets --- a tight polytopic approximation using projections, and an overapproximation using Minkowski sum. For DMSP obstacle dynamics, we compute a union of convex and compact sets that covers the potentially non-convex keep-out set. Numerical simulations show the efficacy of the proposed algorithms for a modified version of the classical unicycle dynamics, modeled as a DMSP.",0,Human
"Ride hailing services have become very common in many big cities all over the world. In Nigeria, ORide is one of the leading ride hailing services that offer affordable transportation to people who need to commute. One major concern regarding ORide drivers has been their anonymity which worries about the safety and trust of the users. This paper looks at how users perceive anonymity of drivers and the effects on safety. We conducted a survey of 500 users in Lagos, Nigeria to learn what they think about anonymity of drivers and what influences their decisions to use the service. Results show that many users feel uncomfortable about anonymity and want to know more about drivers like their names and pictures. Users also report that anonymity affects their feelings differently based on past experience with the service, gender and age. The results also indicate that anonymity may pose some risks to safety; namely difficulty distinguishing drivers in case of accidents or security issues. We provide recommendations to both ORide and other ride hailing companies to improve anonymity while ensuring safety. Results of this study help fill a gap in the literature on ride hailing services in developing countries and highlight the balance needed between privacy and safety when designing such services.",1,AI
"This paper introduces a new way to model uncertainty due to lack of knowledge or understanding through Bayesian calibration. Such uncertainty causes significant prediction errors. Calibration has been used often for modeling this type of uncertainty but there are problems such as high confidence despite wrong specification or limited data. Therefore, we introduce a new method using Bayesian calibration aiming to improve the calibration of uncertainty estimates from Bayesian models. Specifically, we introduce a calibration function that adjusts uncertainty estimates from Bayesian models based on data reliability and degree of misspecification. Results show that this new method generates more accurate and reliable estimates compared to other leading approaches for uncertainty modeling. Applications of this new method are also discussed including finance, engineering and health care. Conclusions include advantages of using this approach.",1,AI
"This paper introduces a new way of clustering streaming data based on the idea of evolving density mountains. It uses the notion of peak density to follow changes of clusters over time and recognize patterns of density peaks. Compared to previous methods that generally assume fixed cluster structures, this new approach is much more responsive and adaptive. Performance of the proposed method has been tested using both synthetic and real data sets and results show that this approach excels in terms of accuracy, efficiency and scalability. Results of this research advance clustering methods for streaming data and open up possibilities for use in different fields such as market segmentation online and fraud detection.",1,AI
This research looks at the packing and covering characteristics of subspace codes for use in error control through random linear network coding. We study the balance between minimum distance and maximal rate and present constructions of high quality subspace codes that meet the best possible tradeoff between these. Specifically we propose a method for making codes with high minimum distances that optimize this tradeoff. We also consider the covering radius and show that our designs perform optimally under certain conditions. Results are important for designing effective subspace codes for error correction via random linear network coding.,1,AI
"This paper looks at optimality of universal Bayesian sequence prediction for any given loss function and alphabet. It tries to establish conditions under which this Bayesian prediction method works well theoretically and gives a basis for proving optimality. First it explains what Bayesian prediction is and why it works. Then it defines the general loss function and alphabet and explains how they work in Bayesian prediction. Results are summarized and a theorem showing sufficient conditions for optimality is presented. Proving this theorem uses both math analysis and simulation results. Finally, conclusions are drawn about results and new lines of inquiry are pointed out.",1,AI
This paper introduces an innovative planning algorithm named e$ \mathbf{^3} $mop that integrates guided motion primitives pruning along with path optimization using a sparse banded structure. This algorithm is developed for high dimensional motion planning with complex constraints such as those relevant to robotics and autonomous systems. e$ \mathbf{^3} $mop begins by generating a set of primitives through heuristic guidance to reduce search space. Then this set of primitives is pruned using a new cost function that considers both the cost of the primitive and remaining path expected cost. This pruning greatly reduces consideration of primitives thus reducing computation time. Remaining primitives are used to construct a sparse banded graph capturing connectivity among them. Optimization of this graph uses a new method that exploits sparse banded structure to compute optimal path efficiently. Results show that e$ \mathbf{^3} $mop excels compared to leading algorithms regarding both performance and quality of solutions. Scalability results also show that the algorithm performs very well for large scale applications. Overall e$ \mathbf{^3} $mop represents a major advancement in motion planning and promises to have a broad impact across diverse application domains including robotics and autonomous systems.,1,AI
"This paper introduces a new way to improve security and robustness of communication for unmanned aerial vehicles (UAVs) using reconfigurable intelligent surfaces (RISs). The paper first reviews current challenges in UAV communications like interference and attack by jammers as well as weak signals. Next, the idea of RISs is introduced as a promising solution to these problems. Authors propose a secure and robust communication system for UAVs that uses RISs to adapt channel conditions on the fly. Performance of this proposed system is evaluated using simulations and experiments showing clear advantages such as improved signal quality, reliability and security compared to conventional UAV communication systems. Results from this study offer fresh insights into the value of RISs as critical technology for secure and reliable UAV communication.",1,AI
This paper proposes a method for estimating subgraph frequencies from data sampled from individual perspectives. This approach uses ratios of subgraph counts in full graphs compared to sampled data along with frequencies inside sampled data to estimate subgraph frequency. The approach is tested on both synthetic and real graphs and shows good performance in terms of accuracy. Results show usefulness of this approach for diverse tasks such as mining graph patterns and network analysis.,1,AI
"This paper introduces a Bayesian optimization method that includes domain knowledge to optimize performance of ATRIAS biped, a two legged robot. Standard Bayesian optimization is very good for optimizing black box functions globally but it can be improved by using domain knowledge. Proposed method uses a Bayesian optimization framework that incorporates prior beliefs about parameters affecting performance of ATRIAS biped. Prior beliefs are integrated into the optimization algorithm through selection of prior distributions. Method is tested via simulations comparing to standard Bayesian optimization and other leading algorithms. Results show this new approach performs better by requiring fewer function evaluations to reach optimal solutions. It also clarifies important parameters and interactions among them. Results indicate that integrating domain knowledge into Bayesian optimization leads to higher efficiency and deeper insight into systems being optimized. Overall contribution to literature on Bayesian optimization and demonstration of effectiveness in optimizing complex systems like bipeds. Also underscores value of incorporating knowledge specific to the system being optimized.",1,AI
"This paper introduces a new method called Zoom SVD for extracting key features within any given time span from large datasets. Designed for speed and low memory usage, this method excels at analysis of high observation count time series. Zoom SVD relies on extending Singular Value Decomposition (SVD), which computes significant modes of variation efficiently. It also includes a zooming feature allowing users to concentrate on specific time periods and computing SVD only on relevant parts of data. Performance of Zoom SVD is tested on diverse real world datasets and results show effectiveness in pattern identification across different domains such as weather prediction, finance and speech recognition. Results indicate that Zoom SVD outperforms competing SVD methods by being much faster and using less memory while matching or exceeding performance at detecting relevant features. Overall this research proposes promising ways to analyze time series data broadly.",1,AI
"The datasets of face recognition contain an enormous number of identities and instances. However, conventional methods have difficulty in reflecting the entire distribution of the datasets because a mini-batch of small size contains only a small portion of all identities. To overcome this difficulty, we propose a novel method called BroadFace, which is a learning process to consider a massive set of identities, comprehensively. In BroadFace, a linear classifier learns optimal decision boundaries among identities from a large number of embedding vectors accumulated over past iterations. By referring more instances at once, the optimality of the classifier is naturally increased on the entire datasets. Thus, the encoder is also globally optimized by referring the weight matrix of the classifier. Moreover, we propose a novel compensation method to increase the number of referenced instances in the training stage. BroadFace can be easily applied on many existing methods to accelerate a learning process and obtain a significant improvement in accuracy without extra computational burden at inference stage. We perform extensive ablation studies and experiments on various datasets to show the effectiveness of BroadFace, and also empirically prove the validity of our compensation method. BroadFace achieves the state-of-the-art results with significant improvements on nine datasets in 1:1 face verification and 1:N face identification tasks, and is also effective in image retrieval.",0,Human
"Temporal pattern mining is important for many areas such as finance, health, and engineering because we regularly generate lots of time series data. Traditional ways of mining these patterns are slow and costly when handling big data. Mutual information is useful to assess how closely related two variables are and is very successful at reducing data dimensions. This paper introduces an efficient way to mine temporal patterns from big time series data by using mutual information. The method consists of three steps: preprocessing data, selecting important features based on mutual information, and then mining patterns. During preprocessing we remove irrelevant data and normalize what remains. Feature selection uses mutual information to pick important features that best relate to mining patterns. Finally, we use a modified PrefixSpan algorithm to extract frequent patterns from selected features. We validate performance on real datasets and compare against leading methods. Results show that our method excels both in efficiency and accuracy; it works well with high dimensional features too. Proposed method applies across diverse fields including finance, health and engineering to efficiently extract meaningful patterns from large time series data.",1,AI
"Fog radio access networks (F-RANs), which consist of a cloud and multiple edge nodes (ENs) connected via fronthaul links, have been regarded as promising network architectures. The F-RAN entails a joint optimization of cloud and edge computing as well as fronthaul interactions, which is challenging for traditional optimization techniques. This paper proposes a Cloud-Enabled Cooperation-Inspired Learning (CECIL) framework, a structural deep learning mechanism for handling a generic F-RAN optimization problem. The proposed solution mimics cloud-aided cooperative optimization policies by including centralized computing at the cloud, distributed decision at the ENs, and their uplink-downlink fronthaul interactions. A group of deep neural networks (DNNs) are employed for characterizing computations of the cloud and ENs. The forwardpass of the DNNs is carefully designed such that the impacts of the practical fronthaul links, such as channel noise and signling overheads, can be included in a training step. As a result, operations of the cloud and ENs can be jointly trained in an end-to-end manner, whereas their real-time inferences are carried out in a decentralized manner by means of the fronthaul coordination. To facilitate fronthaul cooperation among multiple ENs, the optimal fronthaul multiple access schemes are designed. Training algorithms robust to practical fronthaul impairments are also presented. Numerical results validate the effectiveness of the proposed approaches.",0,Human
"This paper looks at effectiveness of hexaconv, a neural network architecture using hexagonal filters rather than usual square ones. The study compares performance of hexaconv against traditional square conv nets on different image classification problems. Results indicate hexaconv performs comparably or even excels in accuracy but requires fewer parameters and computational resources. The paper ends up suggesting hexaconv is an attractive alternative to square convs and especially valuable for classification involving regular hexagonal data like satellite photos or cellular networks.",1,AI
"This paper introduces a novel method for VQA that utilizes dependency trees to integrate visual and textual information. Using a graph representation of dependencies among words in questions and features extracted from images, the proposed method reasons through the information. Experiments show that dependency trees successfully capture relations between visual and text inputs resulting in better performance on benchmark tests compared to leading methods. Interpreting results is also shown by visualization of reasoning using these dependency trees; results of this research point toward promising new directions for building VQA systems that can explain their predictions to humans.",1,AI
"The goal of this paper is to establish which practical routing schemes for wireless networks are most suitable for wideband systems in the power-limited regime, which is, for example, a practically relevant mode of operation for the analysis of ultrawideband (UWB) mesh networks. For this purpose, we study the tradeoff between energy efficiency and spectral efficiency (known as the power-bandwidth tradeoff) in a wideband linear multihop network in which transmissions employ orthogonal frequency-division multiplexing (OFDM) modulation and are affected by quasi-static, frequency-selective fading. Considering open-loop (fixed-rate) and closed-loop (rate-adaptive) multihop relaying techniques, we characterize the impact of routing with spatial reuse on the statistical properties of the end-to-end conditional mutual information (conditioned on the specific values of the channel fading parameters and therefore treated as a random variable) and on the energy and spectral efficiency measures of the wideband regime. Our analysis particularly deals with the convergence of these end-to-end performance measures in the case of large number of hops, i.e., the phenomenon first observed in \cite{Oyman06b} and named as ``multihop diversity''. Our results demonstrate the realizability of the multihop diversity advantages in the case of routing with spatial reuse for wideband OFDM systems under wireless channel effects such as path-loss and quasi-static frequency-selective multipath fading.",0,Human
Recent years have seen deep neural networks facing serious security concerns due to adversarial attacks. This paper introduces a new approach for countering these attacks through exploiting information about shape of the inputs. We process the input data beforehand to retain its original shape and feed it into a network that has learned to identify shapes. Experiments reveal that our method works well against different kinds of attacks including both white box and black box ones; overall performance significantly improves over conventional defenses. Results indicate effectiveness of using shape information to counter attacks and point towards promising future research directions in this domain.,1,AI
"Automatic segmentation methods are an important advancement in medical image analysis. Machine learning techniques, and deep neural networks in particular, are the state-of-the-art for most medical image segmentation tasks. Issues with class imbalance pose a significant challenge in medical datasets, with lesions often occupying a considerably smaller volume relative to the background. Loss functions used in the training of deep learning algorithms differ in their robustness to class imbalance, with direct consequences for model convergence. The most commonly used loss functions for segmentation are based on either the cross entropy loss, Dice loss or a combination of the two. We propose the Unified Focal loss, a new hierarchical framework that generalises Dice and cross entropy-based losses for handling class imbalance. We evaluate our proposed loss function on five publicly available, class imbalanced medical imaging datasets: CVC-ClinicDB, Digital Retinal Images for Vessel Extraction (DRIVE), Breast Ultrasound 2017 (BUS2017), Brain Tumour Segmentation 2020 (BraTS20) and Kidney Tumour Segmentation 2019 (KiTS19). We compare our loss function performance against six Dice or cross entropy-based loss functions, across 2D binary, 3D binary and 3D multiclass segmentation tasks, demonstrating that our proposed loss function is robust to class imbalance and consistently outperforms the other loss functions. Source code is available at: https://github.com/mlyg/unified-focal-loss",0,Human
"This paper studies how common and important specific arrangements of connections among elements (nodes) are in complex systems. Motifs are recurring configurations of links among nodes; they have received much study focusing on homogenous motifs where all nodes play similar roles. However, most real world networks are heterogeneous with nodes differing by function and other characteristics. Here we present a method for finding heterogeneous motifs and assess their prevalence across various real systems such as biology, society and technology. Analysis shows that these heterogeneous motifs are very common and play key roles in processing information and regulation. Many also contribute to modular organization and signal propagation along with regulatory feedback circuits. We also show that these motifs recur in diverse systems, suggesting they serve as basic building blocks for complex networks. Results have significant implications: by considering functional roles of motifs, we learn about mechanisms underlying system behavior and develop better ways to manage them. Moreover, the approach for detecting heterogeneous motifs works broadly and allows further exploration of relationships between structure and function in complex systems.",1,AI
"This paper investigates how to use two metrics, VMAF and ED, for assessing the quality of high frame rate videos. As high frame rate videos become more popular, it is important to have good ways to assess visual quality. These metrics have worked well for regular video before but there hasn't been much work done on their effectiveness with high frame rate. To test if they perform well, researchers asked 30 people to judge sequences of videos using the Absolute Category Rating method. They then compared their scores to those obtained by VMAF and ED metrics. Using videos of diverse genres and motions, the authors ensured reliability of results. Results show that both VMAF and ED perform reliably; they correlate very well with scores given by people using the AC rating method. VMAF performs slightly better but this difference is not statistically significant. This research improves objective methods for assessing quality of high frame rate videos, which will be helpful for compression and streaming. Findings of this study may also help design new algorithms especially tailored to high frame rate videos.",1,AI
This paper introduces a new way to remove artifacts from geometry based point clouds through compression. The new approach uses a two step process; first downsampling the point cloud using a quad tree method and then removing artifacts. Artifact removal relies on local regression which uses spatial and attribute information of neighboring points to estimate and eliminate those artifacts. Results on test datasets are evaluated and show better performance compared to current best methods in both objective scores and visual quality. The approach is fast and easy to integrate with existing compression frameworks. Results also indicate important advancements for developing better compression techniques for point cloud data.,1,AI
