text,label,source
"Domain-Specific Languages (DSLs) help practitioners in contributing solutions to challenges of specific domains. The efficient development of user-friendly DSLs suitable for industrial practitioners with little expertise in modelling still is challenging. For such practitioners, who often do not model on a daily basis, there is a need to foster reduction of repetitive modelling tasks and providing simplified visual representations of DSL parts. For industrial language engineers, there is no methodical support for providing such guidelines or documentation as part of reusable language modules. Previous research either addresses the reuse of languages or guidelines for modelling. For the efficient industrial deployment of DSLs, their combination is essential: the efficient engineering of DSLs from reusable modules that feature integrated documentation and guidelines for industrial practitioners. To solve these challenges, we propose a systematic approach for the industrial engineering of DSLs based on the concept of reusable DSL Building Blocks, which rests on several years of experience in the industrial engineering of DSLs and their deployment to various organizations. We investigated our approach via focus group methods consisting of five participants from industry and research qualitatively. Ultimately, DSL Building Blocks support industrial language engineers in developing better usable DSLs and industrial practitioners in more efficiently achieving their modelling.",0,Human
This paper studies how reuse of space and frequency selectivity influences diversity through multihop OFDM systems. Performance is evaluated based on this diversity and the authors examine how reuse and selectivity affect this performance. They carry out a detailed analysis of their impact on system performance and offer insights into system design. Results indicate that both reuse and selectivity significantly influence performance of OFDM systems and that design of such systems needs to consider these factors. Authors also suggest further research directions for this field.,1,AI
This paper looks at how machine learning algorithms predict credit risk for loans without collateral. It uses different types of models on a real dataset of loan applicants and judges them by measures like accuracy and robustness. Results indicate that decision trees and random forest models do better than previous statistical methods and using ensemble techniques improves model performance further. Feature engineering is important and data preprocessing has to be done carefully beforehand. Research results suggest machine learning algorithms can perform better and more reliably for assessing risk; these results have practical significance for financial firms and similar organizations dealing with loans that are not secured by collateral.,1,AI
"This paper looks at the problem of conflicting naming conventions for topics on Quora, a Q&A website. Authors examine millions of topic pairings and try to predict which ones should merge and win. Using different kinds of machine learning algorithms they investigate what drives name selection and how such naming conventions affect organization and navigation of Quora's large content collection. Results of this research are important for both Quora and other sites where users create much content and need to manage it well. Results point out that combining community participation and automated methods is effective in resolving naming conflicts and enhancing overall user experience.",1,AI
"This paper introduces a systematic process for designing industrial specific languages. There are four main steps in this process: analysis of the domain, design of language, implementation of language, and deployment of language. Domain experts and designers work together to identify core concepts of the domain and the corresponding language features during analysis. Designers define language features by using a higher level language and validate them against certain standards. Next step is to transform these features into actual executable code during implementation. Finally, the resulting language is embedded into target system and evaluated for performance. Results from various case studies show that this approach successfully produces high quality and efficient DSLs.",1,AI
Convolutional Neural Opacity Radiance Fields (CNORF) is a new deep learning technique for addressing radiance transfer issues due to atmospheric scattering. This paper introduces a novel approach to CNORF which relies on a convolutional neural network which predicts radiance fields using scene geometry and atmospheric conditions as inputs. The network is trained on large sets of synthetic scenes and performs very well when applied to real scenes. Results indicate that this new method excels over leading techniques in terms of accuracy and computational speed. Proposed new approach allows for new opportunities for remote sensing and real time rendering of scattering effects.,1,AI
This paper introduces a new communication-efficient parallel algorithm for block minimization in kernel machines. Block minimization is an important problem in machine learning especially in SVMs and related methods. We propose an algorithm called CommBlockMin which partitions data into blocks and uses consensus optimization to parallelize the minimization process. CommBlockMin reduces communication costs by exchanging only essential information among different nodes and eliminates need for centralized coordination. Experiments show CommBlockMin performs better than leading parallel algorithms both in terms of speed and communication efficiency while preserving high prediction accuracy. Analysis also sheds light on Convergence properties of CommBlockMin and influence of its hyper parameters. Contributions of this work include developing scalable and efficient algorithms for machine learning for big data.,1,AI
"Dense Multi-GPU systems have recently gained a lot of attention in the HPC arena. Traditionally, MPI runtimes have been primarily designed for clusters with a large number of nodes. However, with the advent of MPI+CUDA applications and CUDA-Aware MPI runtimes like MVAPICH2 and OpenMPI, it has become important to address efficient communication schemes for such dense Multi-GPU nodes. This coupled with new application workloads brought forward by Deep Learning frameworks like Caffe and Microsoft CNTK pose additional design constraints due to very large message communication of GPU buffers during the training phase. In this context, special-purpose libraries like NVIDIA NCCL have been proposed for GPU-based collective communication on dense GPU systems. In this paper, we propose a pipelined chain (ring) design for the MPI_Bcast collective operation along with an enhanced collective tuning framework in MVAPICH2-GDR that enables efficient intra-/inter-node multi-GPU communication. We present an in-depth performance landscape for the proposed MPI_Bcast schemes along with a comparative analysis of NVIDIA NCCL Broadcast and NCCL-based MPI_Bcast. The proposed designs for MVAPICH2-GDR enable up to 14X and 16.6X improvement, compared to NCCL-based solutions, for intra- and inter-node broadcast latency, respectively. In addition, the proposed designs provide up to 7% improvement over NCCL-based solutions for data parallel training of the VGG network on 128 GPUs using Microsoft CNTK.",0,Human
"The world is facing a tough situation due to the catastrophic pandemic caused by novel coronavirus (COVID-19). The number people affected by this virus are increasing exponentially day by day and the number has already crossed 6.4 million. As no vaccine has been discovered yet, the early detection of patients and isolation is the only and most effective way to reduce the spread of the virus. Detecting infected persons from chest X-Ray by using Deep Neural Networks, can be applied as a time and laborsaving solution. In this study, we tried to detect Covid-19 by classification of Covid-19, pneumonia and normal chest X-Rays. We used five different Convolutional Pre-Trained Neural Network models (VGG16, VGG19, Xception, InceptionV3 and Resnet50) and compared their performance. VGG16 and VGG19 shows precise performance in classification. Both models can classify between three kinds of X-Rays with an accuracy over 92%. Another part of our study was to find the impact of weather factors (temperature, humidity, sun hour and wind speed) on this pandemic using Decision Tree Regressor. We found that temperature, humidity and sun-hour jointly hold 85.88% impact on escalation of Covid-19 and 91.89% impact on death due to Covid-19 where humidity has 8.09% impact on death. We also tried to predict the death of an individual based on age, gender, country, and location due to COVID-19 using the LogisticRegression, which can predict death of an individual with a model accuracy of 94.40%.",0,Human
This paper introduces a framework that integrates model predictive control (MPC) and reinforcement learning (RL) into safe reinforcement learning (SRL) for intelligent vehicles. It takes into account varying states and controls. This approach balances exploration and exploitation and ensures safety. Results show that this new method performs better than traditional MPC and RL at both keeping safety and enhancing performance. This study points towards a promising way to make decisions safely and efficiently in systems with changing constraints.,1,AI
"This paper introduces a new approach to reliably detect compressed and encrypted data. Problems like identifying malware in network traffic or distinguishing secret information in forensic analysis arise frequently. Current methods for detection have shortcomings in terms of reliability, performance or suitability for specific kinds of compression or encryption. This paper proposes a method based on machine learning using a mix of feature extraction and classification to reliably detect these compressed and encrypted data. This proposed method identifies a broad variety of compression and encryption techniques, including some not seen before. Performance evaluations on diverse datasets show our method excels both in terms of detection accuracy and efficiency compared to leading methods today. The approach is broadly useful and simple to integrate into systems designed to detect suspicious or sensitive information.",1,AI
"This paper introduces Cryptoguard, an instrument for very high precision detection of cryptographic flaws in huge Java projects. Cryptographic measures are vital for secure storage of important information on computers; however, they can introduce flaws if used improperly. Modern software development is so big that manual identification and correction of such flaws is difficult. Cryptoguard uses static analysis techniques to automatically detect misuse of cryptographic APIs such as usage of weak crypto algorithms or wrong key sizes. Rules based on best practice and standards guidelines are used to flag possible flaws. Design aims to minimize false positives and ensure reporting only of true flaws. Results from evaluations of Cryptoguard on datasets of twelve popular open source Java projects show effectiveness in detecting flaws at high precision. Results also show that Cryptoguard detects flaws that other similar tools do not detect and can discover both known and previously undiscovered flaws. Ultimately Cryptoguard is a strong tool for automatic flaw detection in large scale Java projects and helps developers to identify and fix flaws to improve security of systems.",1,AI
"This paper studies idle waves in programs executed in parallel and the influence of communication, cluster topology, and noise on them. Using analytical modeling this paper investigates how such waves behave and the factors which cause formation and propagation of these waves. Results indicate that communication overhead, clustering topology and noise greatly affect behavior of these waves by influencing their speed, frequency and stability. Research outcomes suggest ways to improve efficiency and effectiveness of parallel programs and reduce negative effects of idle waves on performance. Insights provided by this work are useful for both researchers and practitioners working in parallel computing and emphasize importance of considering communication, clustering and noise impacts during design and optimization.",1,AI
"From the simple measurement of tissue attributes in pathology workflow to designing an explainable diagnostic/prognostic AI tool, access to accurate semantic segmentation of tissue regions in histology images is a prerequisite. However, delineating different tissue regions manually is a laborious, time-consuming and costly task that requires expert knowledge. On the other hand, the state-of-the-art automatic deep learning models for semantic segmentation require lots of annotated training data and there are only a limited number of tissue region annotated images publicly available. To obviate this issue in computational pathology projects and collect large-scale region annotations efficiently, we propose an efficient interactive segmentation network that requires minimum input from the user to accurately annotate different tissue types in the histology image. The user is only required to draw a simple squiggle inside each region of interest so it will be used as the guiding signal for the model. To deal with the complex appearance and amorph geometry of different tissue regions we introduce several automatic and minimalistic guiding signal generation techniques that help the model to become robust against the variation in the user input. By experimenting on a dataset of breast cancer images, we show that not only does our proposed method speed up the interactive annotation process, it can also outperform the existing automatic and interactive region segmentation models.",0,Human
"We propose a new approach to value function approximation which combines linear temporal difference reinforcement learning with subspace identification. In practical applications, reinforcement learning (RL) is complicated by the fact that state is either high-dimensional or partially observable. Therefore, RL methods are designed to work with features of state rather than state itself, and the success or failure of learning is often determined by the suitability of the selected features. By comparison, subspace identification (SSID) methods are designed to select a feature set which preserves as much information as possible about state. In this paper we connect the two approaches, looking at the problem of reinforcement learning with a large set of features, each of which may only be marginally useful for value function approximation. We introduce a new algorithm for this situation, called Predictive State Temporal Difference (PSTD) learning. As in SSID for predictive state representations, PSTD finds a linear compression operator that projects a large set of features down to a small set that preserves the maximum amount of predictive information. As in RL, PSTD then uses a Bellman recursion to estimate a value function. We discuss the connection between PSTD and prior approaches in RL and SSID. We prove that PSTD is statistically consistent, perform several experiments that illustrate its properties, and demonstrate its potential on a difficult optimal stopping problem.",0,Human
"With the rapid development of artificial intelligence, conversational bots have became prevalent in mainstream E-commerce platforms, which can provide convenient customer service timely. To satisfy the user, the conversational bots need to understand the user's intention, detect the user's emotion, and extract the key entities from the conversational utterances. However, understanding dialogues is regarded as a very challenging task. Different from common language understanding, utterances in dialogues appear alternately from different roles and are usually organized as hierarchical structures. To facilitate the understanding of dialogues, in this paper, we propose a novel contextual dialogue encoder (i.e. DialogueBERT) based on the popular pre-trained language model BERT. Five self-supervised learning pre-training tasks are devised for learning the particularity of dialouge utterances. Four different input embeddings are integrated to catch the relationship between utterances, including turn embedding, role embedding, token embedding and position embedding. DialogueBERT was pre-trained with 70 million dialogues in real scenario, and then fine-tuned in three different downstream dialogue understanding tasks. Experimental results show that DialogueBERT achieves exciting results with 88.63% accuracy for intent recognition, 94.25% accuracy for emotion recognition and 97.04% F1 score for named entity recognition, which outperforms several strong baselines by a large margin.",0,Human
"This paper introduces a new approach for estimating remaining useful life of hard disks based on bidirectional long short term memory (LSTM) networks. Using historical operational data of HDDs, this study trains a deep learning model which predicts RUL for a specific HDD. Bidirectional LSTM is selected as the model structure due to its capability to capture both past and future contextual information from sequential data. Results of experiments indicate that performance of this proposed method surpasses that of leading edge approaches for RUL prediction in both accuracy and reliability. This work is valuable contribution to predictive maintenance of HDDs and showcases potential of deep learning for RUL estimation.",1,AI
"We study the communication complexity of combinatorial auctions via interpolation mechanisms that interpolate between non-truthful and truthful protocols. Specifically, an interpolation mechanism has two phases. In the first phase, the bidders participate in some non-truthful protocol whose output is itself a truthful protocol. In the second phase, the bidders participate in the truthful protocol selected during phase one. Note that virtually all existing auctions have either a non-existent first phase (and are therefore truthful mechanisms), or a non-existent second phase (and are therefore just traditional protocols, analyzed via the Price of Anarchy/Stability).  The goal of this paper is to understand the benefits of interpolation mechanisms versus truthful mechanisms or traditional protocols, and develop the necessary tools to formally study them. Interestingly, we exhibit settings where interpolation mechanisms greatly outperform the optimal traditional and truthful protocols. Yet, we also exhibit settings where interpolation mechanisms are provably no better than truthful ones. Finally, we apply our new machinery to prove that the recent single-bid mechanism of Devanur et. al.~\cite{DevanurMSW15} (the only pre-existing interpolation mechanism in the literature) achieves the optimal price of anarchy among a wide class of protocols, a claim that simply can't be addressed by appealing just to machinery from communication complexity or the study of truthful mechanisms.",0,Human
This paper introduces an innovative approach to dynamic allocation of network resources that uses online convex optimization. This method deals with real time allocation considering the dynamic and uncertain nature of network demands. Based on principles of convex optimization this new approach employs a set of online algorithms for near optimal decision making regarding resource allocation. Performance is measured using comprehensive simulation and results show effectiveness in terms of resource use and system efficiency as compared to traditional allocation approaches. Results also suggest potential for significant improvement of performance of network systems especially under dynamic conditions and rapid changes.,1,AI
"Multi-step manipulation tasks in unstructured environments are extremely challenging for a robot to learn. Such tasks interlace high-level reasoning that consists of the expected states that can be attained to achieve an overall task and low-level reasoning that decides what actions will yield these states. We propose a model-free deep reinforcement learning method to learn multi-step manipulation tasks. We introduce a Robotic Manipulation Network (RoManNet), which is a vision-based model architecture, to learn the action-value functions and predict manipulation action candidates. We define a Task Progress based Gaussian (TPG) reward function that computes the reward based on actions that lead to successful motion primitives and progress towards the overall task goal. To balance the ratio of exploration/exploitation, we introduce a Loss Adjusted Exploration (LAE) policy that determines actions from the action candidates according to the Boltzmann distribution of loss estimates. We demonstrate the effectiveness of our approach by training RoManNet to learn several challenging multi-step robotic manipulation tasks in both simulation and real-world. Experimental results show that our method outperforms the existing methods and achieves state-of-the-art performance in terms of success rate and action efficiency. The ablation studies show that TPG and LAE are especially beneficial for tasks like multiple block stacking. Code is available at: https://github.com/skumra/romannet",0,Human
"A sound Decision-Making (DM) process is key to the successful governance of software projects. In many Open Source Software Development (OSSD) communities, DM processes lie buried amongst vast amounts of publicly available data. Hidden within this data lie the rationale for decisions that led to the evolution and maintenance of software products. While there have been some efforts to extract DM processes from publicly available data, the rationale behind how the decisions are made have seldom been explored. Extracting the rationale for these decisions can facilitate transparency (by making them known), and also promote accountability on the part of decision-makers. This work bridges this gap by means of a large-scale study that unearths the rationale behind decisions from Python development email archives comprising about 1.5 million emails. This paper makes two main contributions. First, it makes a knowledge contribution by unearthing and presenting the rationale behind decisions made. Second, it makes a methodological contribution by presenting a heuristics-based rationale extraction system called Rationale Miner that employs multiple heuristics, and follows a data-driven, bottom-up approach to infer the rationale behind specific decisions (e.g., whether a new module is implemented based on core developer consensus or benevolent dictator's pronouncement). Our approach can be applied to extract rationale in other OSSD communities that have similar governance structures.",0,Human
"Attempt to fully discover the temporal diversity and chronological characteristics for self-supervised video representation learning, this work takes advantage of the temporal dependencies within videos and further proposes a novel self-supervised method named Temporal Contrastive Graph Learning (TCGL). In contrast to the existing methods that ignore modeling elaborate temporal dependencies, our TCGL roots in a hybrid graph contrastive learning strategy to jointly regard the inter-snippet and intra-snippet temporal dependencies as self-supervision signals for temporal representation learning. To model multi-scale temporal dependencies, our TCGL integrates the prior knowledge about the frame and snippet orders into graph structures, i.e., the intra-/inter- snippet temporal contrastive graphs. By randomly removing edges and masking nodes of the intra-snippet graphs or inter-snippet graphs, our TCGL can generate different correlated graph views. Then, specific contrastive learning modules are designed to maximize the agreement between nodes in different views. To adaptively learn the global context representation and recalibrate the channel-wise features, we introduce an adaptive video snippet order prediction module, which leverages the relational knowledge among video snippets to predict the actual snippet orders. Experimental results demonstrate the superiority of our TCGL over the state-of-the-art methods on large-scale action recognition and video retrieval benchmarks.",0,Human
This paper investigates the concept of rationality when making security decisions using an example of dancing pigs and considering externalities. The research examines how decision makers balance security against competing interests like cost and public opinion. Methods include both quantitative and qualitative approaches; the paper measures the degree to which security choices rely on rational reasoning versus external factors like media attention or public pressure. Results show that actual decisions tend to be shaped by a mix of rational and irrational influences; decision makers need to carefully weigh the effects of their actions. Conclusions propose suggestions for enhancing rationality in security decision making given these difficulties.,1,AI
This paper investigates the prediction of effects of large scale competition among drivers in a ride sharing economy. Using a causal inference framework we estimate impacts of these competitions on driver behavior and performance using data from a major ride sharing company. We use econometrics methods to control for various confounding factors such as endogeneity of treatment assignment and time varying confounders. Results show that competitions motivate and reward drivers positively; they contribute to an increase in rides and higher revenues. Results are relevant for ride sharing firms and guide them toward designing future competitions to improve driver performance and satisfaction.,1,AI
This paper introduces a new way of robot navigation using reinforcement learning (RL) and slow feature analysis (SFA). RL is a common machine learning method allowing an agent to learn an optimal action by interacting with its environment via trial and error. SFA extracts features that change slowly from high dimensional sensory inputs; it has proven useful for forecasting future states of dynamic systems. Here we combine RL and SFA to train robots to navigate in unexplored environments. Robots receive high dimensional sensor data such as image streams or scans from lidars and use SFA to extract lower dimensional features that capture slow variation in the environment. An RL algorithm then learns a policy maximizing a reward function based on progress toward a goal position. Results are evaluated in simulations and show that combining RL and SFA performs better than either individually. Results show that SFA can be a strong tool for reducing dimensionality of sensory data and increasing efficiency of RL algorithms. Limitations and possible future directions are discussed including applicability to real world robotics. Overall this work shows promise for combining diverse learning methods to improve navigation effectiveness and efficiency.,1,AI
"Public speaking is an important aspect of human communication and interaction. The majority of computational work on public speaking concentrates on analyzing the spoken content, and the verbal behavior of the speakers. While the success of public speaking largely depends on the content of the talk, and the verbal behavior, non-verbal (visual) cues, such as gestures and physical appearance also play a significant role. This paper investigates the importance of visual cues by estimating their contribution towards predicting the popularity of a public lecture. For this purpose, we constructed a large database of more than $1800$ TED talk videos. As a measure of popularity of the TED talks, we leverage the corresponding (online) viewers' ratings from YouTube. Visual cues related to facial and physical appearance, facial expressions, and pose variations are extracted from the video frames using convolutional neural network (CNN) models. Thereafter, an attention-based long short-term memory (LSTM) network is proposed to predict the video popularity from the sequence of visual features. The proposed network achieves state-of-the-art prediction accuracy indicating that visual cues alone contain highly predictive information about the popularity of a talk. Furthermore, our network learns a human-like attention mechanism, which is particularly useful for interpretability, i.e. how attention varies with time, and across different visual cues by indicating their relative importance.",0,Human
"Cutting edge research focuses on merging wearable tech with advanced machine learning methods. Aim is to develop a new kind of smart clothing that adapts dynamically to both wearer and environment in real time. This paper surveys current highest level achievements in this area and describes recent progress in garment development. Authors look into different ways to build such garments using sensors, actuators and machine learning algorithms. Challenges and limits for practical realization are discussed too. The end result looks at possible uses and future directions for this promising field of research.",1,AI
This paper introduces an improved bound for minimum storage regeneration codes. MSR codes are used in distributed storage systems to distribute data among different nodes. New bound improves existing ones by refining analysis of sub packetization process. Proposed bound is tighter and more precise; this allows us to improve designs of MSR codes. Supporting theoretical results include numerical simulations that show practical advantages of this new bound. Contribution here is important for distributed storage system research and might have practical relevance for designing and implementing systems.,1,AI
"Reinforcement learning has lead to considerable break-throughs in diverse areas such as robotics, games and many others. But the application to RL in complex real-world decision making problems remains limited. Many problems in operations management (inventory and revenue management, for example) are characterized by large action spaces and stochastic system dynamics. These characteristics make the problem considerably harder to solve for existing RL methods that rely on enumeration techniques to solve per step action problems. To resolve these issues, we develop Programmable Actor Reinforcement Learning (PARL), a policy iteration method that uses techniques from integer programming and sample average approximation. Analytically, we show that the for a given critic, the learned policy in each iteration converges to the optimal policy as the underlying samples of the uncertainty go to infinity. Practically, we show that a properly selected discretization of the underlying uncertain distribution can yield near optimal actor policy even with very few samples from the underlying uncertainty. We then apply our algorithm to real-world inventory management problems with complex supply chain structures and show that PARL outperforms state-of-the-art RL and inventory optimization methods in these settings. We find that PARL outperforms commonly used base stock heuristic by 44.7% and the best performing RL method by up to 12.1% on average across different supply chain environments.",0,Human
"Methods for neural network hyperparameter optimization and meta-modeling are computationally expensive due to the need to train a large number of model configurations. In this paper, we show that standard frequentist regression models can predict the final performance of partially trained model configurations using features based on network architectures, hyperparameters, and time-series validation performance data. We empirically show that our performance prediction models are much more effective than prominent Bayesian counterparts, are simpler to implement, and are faster to train. Our models can predict final performance in both visual classification and language modeling domains, are effective for predicting performance of drastically varying model architectures, and can even generalize between model classes. Using these prediction models, we also propose an early stopping method for hyperparameter optimization and meta-modeling, which obtains a speedup of a factor up to 6x in both hyperparameter optimization and meta-modeling. Finally, we empirically show that our early stopping method can be seamlessly incorporated into both reinforcement learning-based architecture selection algorithms and bandit based search methods. Through extensive experimentation, we empirically show our performance prediction models and early stopping algorithm are state-of-the-art in terms of prediction accuracy and speedup achieved while still identifying the optimal model configurations.",0,Human
This paper looks at different kinds of failure modes in ML systems and how they affect accuracy and reliability of outcomes. It begins by defining failure modes in ML such as overfitting and underfitting and biases in the data. Then it systematically studies major failure modes along with their root causes and suggests ways to detect and reduce them. Results show that failure modes impact accuracy and reliability significantly and stress importance of careful monitoring and assessment of such systems. Conclusion gives suggestions for future research and practical use of ML in practice.,1,AI
"Photo-realistic modeling and rendering of fuzzy objects with complex opacity are critical for numerous immersive VR/AR applications, but it suffers from strong view-dependent brightness, color. In this paper, we propose a novel scheme to generate opacity radiance fields with a convolutional neural renderer for fuzzy objects, which is the first to combine both explicit opacity supervision and convolutional mechanism into the neural radiance field framework so as to enable high-quality appearance and global consistent alpha mattes generation in arbitrary novel views. More specifically, we propose an efficient sampling strategy along with both the camera rays and image plane, which enables efficient radiance field sampling and learning in a patch-wise manner, as well as a novel volumetric feature integration scheme that generates per-patch hybrid feature embeddings to reconstruct the view-consistent fine-detailed appearance and opacity output. We further adopt a patch-wise adversarial training scheme to preserve both high-frequency appearance and opacity details in a self-supervised framework. We also introduce an effective multi-view image capture system to capture high-quality color and alpha maps for challenging fuzzy objects. Extensive experiments on existing and our new challenging fuzzy object dataset demonstrate that our method achieves photo-realistic, globally consistent, and fined detailed appearance and opacity free-viewpoint rendering for various fuzzy objects.",0,Human
"Data structures for efficient sampling from a set of weighted items are an important building block of many applications. However, few parallel solutions are known. We close many of these gaps both for shared-memory and distributed-memory machines. We give efficient, fast, and practicable parallel algorithms for building data structures that support sampling single items (alias tables, compressed data structures). This also yields a simplified and more space-efficient sequential algorithm for alias table construction. Our approaches to sampling $k$ out of $n$ items with/without replacement and to subset (Poisson) sampling are output-sensitive, i.e., the sampling algorithms use work linear in the number of different samples. This is also interesting in the sequential case. Weighted random permutation can be done by sorting appropriate random deviates. We show that this is possible with linear work using a nonlinear transformation of these deviates. Finally, we give a communication-efficient, highly scalable approach to (weighted and unweighted) reservoir sampling. This algorithm is based on a fully distributed model of streaming algorithms that might be of independent interest. Experiments for alias tables and sampling with replacement show near linear speedups both for construction and queries using up to 158 threads of shared-memory machines. An experimental evaluation of distributed weighted reservoir sampling on up to 256 nodes (5120 cores) also shows good speedups.",0,Human
"Recently, barrier function-based safe reinforcement learning (RL) with the actor-critic structure for continuous control tasks has received increasing attention. It is still challenging to learn a near-optimal control policy with safety and convergence guarantees. Also, few works have addressed the safe RL algorithm design under time-varying safety constraints. This paper proposes a model-based safe RL algorithm for optimal control of nonlinear systems with time-varying state and control constraints. In the proposed approach, we construct a novel barrier-based control policy structure that can guarantee control safety. A multi-step policy evaluation mechanism is proposed to predict the policy's safety risk under time-varying safety constraints and guide the policy to update safely. Theoretical results on stability and robustness are proven. Also, the convergence of the actor-critic learning algorithm is analyzed. The performance of the proposed algorithm outperforms several state-of-the-art RL algorithms in the simulated Safety Gym environment. Furthermore, the approach is applied to the integrated path following and collision avoidance problem for two real-world intelligent vehicles. A differential-drive vehicle and an Ackermann-drive one are used to verify the offline deployment performance and the online learning performance, respectively. Our approach shows an impressive sim-to-real transfer capability and a satisfactory online control performance in the experiment.",0,Human
"In quasi-proportional auctions, each bidder receives a fraction of the allocation equal to the weight of their bid divided by the sum of weights of all bids, where each bid's weight is determined by a weight function. We study the relationship between the weight function, bidders' private values, number of bidders, and the seller's revenue in equilibrium. It has been shown that if one bidder has a much higher private value than the others, then a nearly flat weight function maximizes revenue. Essentially, threatening the bidder who has the highest valuation with having to share the allocation maximizes the revenue. We show that as bidder private values approach parity, steeper weight functions maximize revenue by making the quasi-proportional auction more like a winner-take-all auction. We also show that steeper weight functions maximize revenue as the number of bidders increases. For flatter weight functions, there is known to be a unique pure-strategy Nash equilibrium. We show that a pure-strategy Nash equilibrium also exists for steeper weight functions, and we give lower bounds for bids at an equilibrium. For a special case that includes the two-bidder auction, we show that the pure-strategy Nash equilibrium is unique, and we show how to compute the revenue at equilibrium. We also show that selecting a weight function based on private value ratios and number of bidders is necessary for a quasi-proportional auction to produce more revenue than a second-price auction.",0,Human
"This research compares how academic and social groups communicate regarding global outbreaks. It studies how each group disseminates information about outbreaks and investigates what influences those groups' preferences for communication. Results show important differences between academics and social groups when it comes to preferred information sources, required levels of detail and preferred ways of communication. Results of this work could assist policymakers and communicators to understand better different community needs and preferences during an outbreak and adjust communication strategies accordingly.",1,AI
"The existence of tactile afferents sensitive to slip-related mechanical transients in the human hand augments the robustness of grasping through secondary force modulation protocols. Despite this knowledge and the fact that tactile-based slip detection has been researched for decades, robust slip detection is still not an out-of-the-box capability for any commercially available tactile sensor. This research seeks to bridge this gap with a comprehensive study addressing several aspects of slip detection. Key developments include a systematic data collection process yielding millions of sensory data points, the generalized conversion of multivariate-to-univariate sensor output, an insightful spectral analysis of the univariate sensor outputs, and the application of Long Short-Term Memory (LSTM) neural networks on the univariate signals to produce robust slip detectors from three commercially available sensors capable of tactile sensing. The sensing elements underlying these sensors vary in quantity, spatial arrangement, and mechanics, leveraging principles in electro-mechanical resistance, optics, and hydro-acoustics. Critically, slip detection performance of the tactile technologies is quantified through a measurement methodology that unveils the effects of data window size, sampling rate, material type, slip speed, and sensor manufacturing variability. Results indicate that the investigated commercial tactile sensors are inherently capable of high-quality slip detection.",0,Human
"Egocentric action anticipation is the task of predicting the future actions a camera wearer will likely perform based on past video observations. While in a real-world system it is fundamental to output such predictions before the action begins, past works have not generally paid attention to model runtime during evaluation. Indeed, current evaluation schemes assume that predictions can be made offline, and hence that computational resources are not limited. In contrast, in this paper, we propose a ``streaming'' egocentric action anticipation evaluation protocol which explicitly considers model runtime for performance assessment, assuming that predictions will be available only after the current video segment is processed, which depends on the processing time of a method. Following the proposed evaluation scheme, we benchmark different state-of-the-art approaches for egocentric action anticipation on two popular datasets. Our analysis shows that models with a smaller runtime tend to outperform heavier models in the considered streaming scenario, thus changing the rankings generally observed in standard offline evaluations. Based on this observation, we propose a lightweight action anticipation model consisting in a simple feed-forward 3D CNN, which we propose to optimize using knowledge distillation techniques and a custom loss. The results show that the proposed approach outperforms prior art in the streaming scenario, also in combination with other lightweight models.",0,Human
"This paper looks at distributed estimation and learning over networks that vary in characteristics like resource availability, communication abilities and quality of measurements. Main focus is on devising new algorithms and techniques allowing nodes in these networks to collaboratively estimate unknown parameters using local data. A key challenge here is heterogeneity among nodes, which can differ in terms of computational power, communication capabilities and quality of sensing. The paper introduces novel algorithms that balance tradeoffs among computational cost, communication cost and estimation accuracy. Results are also analyzed theoretically and through experiments and show effectiveness in different network situations. Results from this work offer insight into designing efficient algorithms for distributed estimation and learning in diverse networks and point toward applications in wireless sensor networks, machine learning and robotics.",1,AI
"Quora is a popular Q&A site which provides users with the ability to tag questions with multiple relevant topics which helps to attract quality answers. These topics are not predefined but user-defined conventions and it is not so rare to have multiple such conventions present in the Quora ecosystem describing exactly the same concept. In almost all such cases, users (or Quora moderators) manually merge the topic pair into one of the either topics, thus selecting one of the competing conventions. An important application for the site therefore is to identify such competing conventions early enough that should merge in future. In this paper, we propose a two-step approach that uniquely combines the anomaly detection and the supervised classification frameworks to predict whether two topics from among millions of topic pairs are indeed competing conventions, and should merge, achieving an F-score of 0.711. We also develop a model to predict the direction of the topic merge, i.e., the winning convention, achieving an F-score of 0.898. Our system is also able to predict ~ 25% of the correct case of merges within the first month of the merge and ~ 40% of the cases within a year. This is an encouraging result since Quora users on average take 936 days to identify such a correct merge. Human judgment experiments show that our system is able to predict almost all the correct cases that humans can predict plus 37.24% correct cases which the humans are not able to identify at all.",0,Human
