text,label,source
"Attempt to fully discover the temporal diversity and chronological characteristics for self-supervised video representation learning, this work takes advantage of the temporal dependencies within videos and further proposes a novel self-supervised method named Temporal Contrastive Graph Learning (TCGL). In contrast to the existing methods that ignore modeling elaborate temporal dependencies, our TCGL roots in a hybrid graph contrastive learning strategy to jointly regard the inter-snippet and intra-snippet temporal dependencies as self-supervision signals for temporal representation learning. To model multi-scale temporal dependencies, our TCGL integrates the prior knowledge about the frame and snippet orders into graph structures, i.e., the intra-/inter- snippet temporal contrastive graphs. By randomly removing edges and masking nodes of the intra-snippet graphs or inter-snippet graphs, our TCGL can generate different correlated graph views. Then, specific contrastive learning modules are designed to maximize the agreement between nodes in different views. To adaptively learn the global context representation and recalibrate the channel-wise features, we introduce an adaptive video snippet order prediction module, which leverages the relational knowledge among video snippets to predict the actual snippet orders. Experimental results demonstrate the superiority of our TCGL over the state-of-the-art methods on large-scale action recognition and video retrieval benchmarks.",0,Human
"This research introduces a novel heterogeneous graph embedding framework named MTHetGNN, designed for predicting multivariate time series data. MTHetGNN integrates the advantages of graph neural networks and attention mechanisms to understand intricate connections between multiple time series and their interdependencies. It uses a heterogeneous graph to depict various relationships between these series and utilizes graph convolutional neural networks to derive representations for the nodes within this graph. An attention mechanism is employed to highlight the significance of each node during the forecasting process. The effectiveness of the proposed framework is tested across several multivariate time series prediction challenges, showing marked improvements in both predictive accuracy and computational efficiency compared to current top-tier methodologies. This investigation offers a fresh perspective on tackling the issue of multivariate time series forecasting and could have practical implications in diverse sectors like finance, energy, and transportation.",1,AI
"This study introduces SCSGuard, an innovative deep learning method aimed at identifying scams within Ethereum smart contracts. Scamming is a major issue in the Ethereum environment, potentially leading to substantial monetary losses for users. Presently, most methods for spotting scams in smart contracts employ rule-based techniques or static analysis. In contrast, SCSGuard leverages a deep learning model to recognize irregularities in the bytecode of these contracts. To assess the efficacy of SCSGuard, we amassed a substantial dataset containing both known scams and non-scam contracts, and trained the model through supervised learning. We compared SCSGuard’s performance against multiple leading methods for detecting scams in smart contracts. The findings indicate that SCSGuard outperforms these methods in terms of accuracy and recall, suggesting its capability to reliably identify scams in practical smart contracts. Additionally, we explored the elements contributing to SCSGuard’s success, such as the selection of the neural network architecture, the quantity and quality of the training data, and the application of transfer learning to accommodate various scam types. We also acknowledged the limitations of SCSGuard, including challenges in model interpretation and the need for evaluating its resilience against adversarial examples. Ultimately, our work highlights the potential of deep learning in detecting scams within Ethereum smart contracts, and offers guidance for enhancing the overall security and reliability of the Ethereum ecosystem. We envision that further research in this field could lead to improved solutions for ensuring the safety and trustworthiness of Ethereum smart contracts.",1,AI
"This paper aims to conduct a thorough exploration of belief modeling within dynamic systems. It's structured into two main sections. The initial part lays down the groundwork for the topic. Here, the authors define what belief means and why it's crucial in dynamic systems. They then give a detailed overview of previous research on how belief is modeled in these systems, highlighting different methodologies employed. Following this, they introduce a framework for belief modeling in dynamic systems, which encompasses several essential elements like belief representation, updating mechanisms, and evaluation criteria. The framework also delves into the role of uncertainty and discusses ways to measure it. The authors further address the various hurdles in belief modeling within dynamic systems and suggest potential avenues for future research. In summary, this first part offers a strong base for comprehending belief modeling in dynamic systems. By providing a broad review of existing literature and a useful framework, the authors make this paper particularly valuable for both researchers and practitioners in the field. This paper serves as an indispensable resource for those studying belief modeling in dynamic systems.",1,AI
"Public speaking is an important aspect of human communication and interaction. The majority of computational work on public speaking concentrates on analyzing the spoken content, and the verbal behavior of the speakers. While the success of public speaking largely depends on the content of the talk, and the verbal behavior, non-verbal (visual) cues, such as gestures and physical appearance also play a significant role. This paper investigates the importance of visual cues by estimating their contribution towards predicting the popularity of a public lecture. For this purpose, we constructed a large database of more than $1800$ TED talk videos. As a measure of popularity of the TED talks, we leverage the corresponding (online) viewers' ratings from YouTube. Visual cues related to facial and physical appearance, facial expressions, and pose variations are extracted from the video frames using convolutional neural network (CNN) models. Thereafter, an attention-based long short-term memory (LSTM) network is proposed to predict the video popularity from the sequence of visual features. The proposed network achieves state-of-the-art prediction accuracy indicating that visual cues alone contain highly predictive information about the popularity of a talk. Furthermore, our network learns a human-like attention mechanism, which is particularly useful for interpretability, i.e. how attention varies with time, and across different visual cues by indicating their relative importance.",0,Human
"This study uses a bibliometric approach to review literature on the digital agricultural revolution, examining how research trends have evolved over the last decade. It covers papers published between 2011 and 2021 in databases such as Scopus, Web of Science, and Google Scholar. The analysis looks at the expansion of research in this area, identifies key authors and works, and pinpoints major themes and shifts in focus.

The results show that interest in digital agricultural innovation has increased significantly during this period, with a strong focus on areas like precision farming, sensor technology, and big data analysis. Notably, many of the most cited work comes from developed nations, suggesting a need for more research from less affluent regions, especially in developing countries. Overall, the study underscores the importance of continuing research into the digital agricultural revolution, addressing both its challenges and potential benefits.",1,AI
"The research delves into how new words and phrases, or neologisms, are employed on Facebook. By analyzing a vast dataset of posts and comments gathered from Facebook, researchers identified the most prevalent neologisms and observed how they're utilized. The findings indicated that these neologisms are predominantly used to convey emotions, generate humor, and foster a sense of community among users. Notably, younger individuals tend to use them more frequently, and these words spread rapidly across the platform thanks to Facebook's extensive connectivity. This study underscores the influence of social media on language and underscores the significance of keeping an eye on the evolution of neologisms within this context.",1,AI
"Reinforcement learning has lead to considerable break-throughs in diverse areas such as robotics, games and many others. But the application to RL in complex real-world decision making problems remains limited. Many problems in operations management (inventory and revenue management, for example) are characterized by large action spaces and stochastic system dynamics. These characteristics make the problem considerably harder to solve for existing RL methods that rely on enumeration techniques to solve per step action problems. To resolve these issues, we develop Programmable Actor Reinforcement Learning (PARL), a policy iteration method that uses techniques from integer programming and sample average approximation. Analytically, we show that the for a given critic, the learned policy in each iteration converges to the optimal policy as the underlying samples of the uncertainty go to infinity. Practically, we show that a properly selected discretization of the underlying uncertain distribution can yield near optimal actor policy even with very few samples from the underlying uncertainty. We then apply our algorithm to real-world inventory management problems with complex supply chain structures and show that PARL outperforms state-of-the-art RL and inventory optimization methods in these settings. We find that PARL outperforms commonly used base stock heuristic by 44.7% and the best performing RL method by up to 12.1% on average across different supply chain environments.",0,Human
"Methods for neural network hyperparameter optimization and meta-modeling are computationally expensive due to the need to train a large number of model configurations. In this paper, we show that standard frequentist regression models can predict the final performance of partially trained model configurations using features based on network architectures, hyperparameters, and time-series validation performance data. We empirically show that our performance prediction models are much more effective than prominent Bayesian counterparts, are simpler to implement, and are faster to train. Our models can predict final performance in both visual classification and language modeling domains, are effective for predicting performance of drastically varying model architectures, and can even generalize between model classes. Using these prediction models, we also propose an early stopping method for hyperparameter optimization and meta-modeling, which obtains a speedup of a factor up to 6x in both hyperparameter optimization and meta-modeling. Finally, we empirically show that our early stopping method can be seamlessly incorporated into both reinforcement learning-based architecture selection algorithms and bandit based search methods. Through extensive experimentation, we empirically show our performance prediction models and early stopping algorithm are state-of-the-art in terms of prediction accuracy and speedup achieved while still identifying the optimal model configurations.",0,Human
"This research introduces a fresh technique for image classification and semantic segmentation employing structured binary neural networks. The suggested strategy employs binary weights and activations, which diminishes memory and computational demands while sustaining high accuracy. The study illustrates that this architecture improves image classification accuracy beyond conventional neural networks utilizing floating-point weights and activations. Furthermore, the method is expanded to semantic segmentation tasks and outperforms current approaches significantly. Extensive experimentation on established datasets confirms the effectiveness of the proposed method. Structured binary neural networks offer a promising avenue for precise image classification and semantic segmentation with reduced computational and memory needs.",1,AI
"Photo-realistic modeling and rendering of fuzzy objects with complex opacity are critical for numerous immersive VR/AR applications, but it suffers from strong view-dependent brightness, color. In this paper, we propose a novel scheme to generate opacity radiance fields with a convolutional neural renderer for fuzzy objects, which is the first to combine both explicit opacity supervision and convolutional mechanism into the neural radiance field framework so as to enable high-quality appearance and global consistent alpha mattes generation in arbitrary novel views. More specifically, we propose an efficient sampling strategy along with both the camera rays and image plane, which enables efficient radiance field sampling and learning in a patch-wise manner, as well as a novel volumetric feature integration scheme that generates per-patch hybrid feature embeddings to reconstruct the view-consistent fine-detailed appearance and opacity output. We further adopt a patch-wise adversarial training scheme to preserve both high-frequency appearance and opacity details in a self-supervised framework. We also introduce an effective multi-view image capture system to capture high-quality color and alpha maps for challenging fuzzy objects. Extensive experiments on existing and our new challenging fuzzy object dataset demonstrate that our method achieves photo-realistic, globally consistent, and fined detailed appearance and opacity free-viewpoint rendering for various fuzzy objects.",0,Human
"Data structures for efficient sampling from a set of weighted items are an important building block of many applications. However, few parallel solutions are known. We close many of these gaps both for shared-memory and distributed-memory machines. We give efficient, fast, and practicable parallel algorithms for building data structures that support sampling single items (alias tables, compressed data structures). This also yields a simplified and more space-efficient sequential algorithm for alias table construction. Our approaches to sampling $k$ out of $n$ items with/without replacement and to subset (Poisson) sampling are output-sensitive, i.e., the sampling algorithms use work linear in the number of different samples. This is also interesting in the sequential case. Weighted random permutation can be done by sorting appropriate random deviates. We show that this is possible with linear work using a nonlinear transformation of these deviates. Finally, we give a communication-efficient, highly scalable approach to (weighted and unweighted) reservoir sampling. This algorithm is based on a fully distributed model of streaming algorithms that might be of independent interest. Experiments for alias tables and sampling with replacement show near linear speedups both for construction and queries using up to 158 threads of shared-memory machines. An experimental evaluation of distributed weighted reservoir sampling on up to 256 nodes (5120 cores) also shows good speedups.",0,Human
"Recently, barrier function-based safe reinforcement learning (RL) with the actor-critic structure for continuous control tasks has received increasing attention. It is still challenging to learn a near-optimal control policy with safety and convergence guarantees. Also, few works have addressed the safe RL algorithm design under time-varying safety constraints. This paper proposes a model-based safe RL algorithm for optimal control of nonlinear systems with time-varying state and control constraints. In the proposed approach, we construct a novel barrier-based control policy structure that can guarantee control safety. A multi-step policy evaluation mechanism is proposed to predict the policy's safety risk under time-varying safety constraints and guide the policy to update safely. Theoretical results on stability and robustness are proven. Also, the convergence of the actor-critic learning algorithm is analyzed. The performance of the proposed algorithm outperforms several state-of-the-art RL algorithms in the simulated Safety Gym environment. Furthermore, the approach is applied to the integrated path following and collision avoidance problem for two real-world intelligent vehicles. A differential-drive vehicle and an Ackermann-drive one are used to verify the offline deployment performance and the online learning performance, respectively. Our approach shows an impressive sim-to-real transfer capability and a satisfactory online control performance in the experiment.",0,Human
"In quasi-proportional auctions, each bidder receives a fraction of the allocation equal to the weight of their bid divided by the sum of weights of all bids, where each bid's weight is determined by a weight function. We study the relationship between the weight function, bidders' private values, number of bidders, and the seller's revenue in equilibrium. It has been shown that if one bidder has a much higher private value than the others, then a nearly flat weight function maximizes revenue. Essentially, threatening the bidder who has the highest valuation with having to share the allocation maximizes the revenue. We show that as bidder private values approach parity, steeper weight functions maximize revenue by making the quasi-proportional auction more like a winner-take-all auction. We also show that steeper weight functions maximize revenue as the number of bidders increases. For flatter weight functions, there is known to be a unique pure-strategy Nash equilibrium. We show that a pure-strategy Nash equilibrium also exists for steeper weight functions, and we give lower bounds for bids at an equilibrium. For a special case that includes the two-bidder auction, we show that the pure-strategy Nash equilibrium is unique, and we show how to compute the revenue at equilibrium. We also show that selecting a weight function based on private value ratios and number of bidders is necessary for a quasi-proportional auction to produce more revenue than a second-price auction.",0,Human
"Frequency estimation is crucial in many signal processing contexts. This study introduces a new technique for estimating frequencies with a one-sided error margin, a scenario where the estimate must fall within a defined boundary—either above or below the actual value. Our approach leverages an enhanced periodogram alongside a statistical test. When compared against conventional frequency estimation techniques, our method shows superiority in terms of precision, reliability, and efficiency across multiple situations. This innovation will be especially useful for those engaged in signal processing projects where precise frequency estimation with a one-sided tolerance is essential.",1,AI
"The existence of tactile afferents sensitive to slip-related mechanical transients in the human hand augments the robustness of grasping through secondary force modulation protocols. Despite this knowledge and the fact that tactile-based slip detection has been researched for decades, robust slip detection is still not an out-of-the-box capability for any commercially available tactile sensor. This research seeks to bridge this gap with a comprehensive study addressing several aspects of slip detection. Key developments include a systematic data collection process yielding millions of sensory data points, the generalized conversion of multivariate-to-univariate sensor output, an insightful spectral analysis of the univariate sensor outputs, and the application of Long Short-Term Memory (LSTM) neural networks on the univariate signals to produce robust slip detectors from three commercially available sensors capable of tactile sensing. The sensing elements underlying these sensors vary in quantity, spatial arrangement, and mechanics, leveraging principles in electro-mechanical resistance, optics, and hydro-acoustics. Critically, slip detection performance of the tactile technologies is quantified through a measurement methodology that unveils the effects of data window size, sampling rate, material type, slip speed, and sensor manufacturing variability. Results indicate that the investigated commercial tactile sensors are inherently capable of high-quality slip detection.",0,Human
"Egocentric action anticipation is the task of predicting the future actions a camera wearer will likely perform based on past video observations. While in a real-world system it is fundamental to output such predictions before the action begins, past works have not generally paid attention to model runtime during evaluation. Indeed, current evaluation schemes assume that predictions can be made offline, and hence that computational resources are not limited. In contrast, in this paper, we propose a ``streaming'' egocentric action anticipation evaluation protocol which explicitly considers model runtime for performance assessment, assuming that predictions will be available only after the current video segment is processed, which depends on the processing time of a method. Following the proposed evaluation scheme, we benchmark different state-of-the-art approaches for egocentric action anticipation on two popular datasets. Our analysis shows that models with a smaller runtime tend to outperform heavier models in the considered streaming scenario, thus changing the rankings generally observed in standard offline evaluations. Based on this observation, we propose a lightweight action anticipation model consisting in a simple feed-forward 3D CNN, which we propose to optimize using knowledge distillation techniques and a custom loss. The results show that the proposed approach outperforms prior art in the streaming scenario, also in combination with other lightweight models.",0,Human
"Over the past few years, 5G technology has emerged as a vital component of wireless communication networks, offering high-speed data transfer and lower latency. The growing demand for 5G services in crowded urban areas has spurred the need for efficient strategies to choose the right radio access technologies (RATs) for these networks. This paper examines the critical elements that affect RAT selection for dense 5G wireless networks, including network architecture, network density, available spectrum, and user demands. A novel method for RAT selection is introduced, which uses machine learning algorithms to forecast the best RAT for specific scenarios by considering real-time network conditions. The method takes into account several indicators like network traffic, interference levels, and network coverage to make informed choices. This innovative approach has been tested using simulations and experiments, demonstrating its superiority over traditional methods in terms of network performance and user satisfaction. This research sheds light on the complexities involved in selecting RATs for 5G dense networks and suggests a promising strategy for network operators and designers to enhance network efficiency and improve user experiences. The proposed technique is anticipated to significantly influence the evolution of 5G networks and advance the realm of wireless communication systems.",1,AI
"Quora is a popular Q&A site which provides users with the ability to tag questions with multiple relevant topics which helps to attract quality answers. These topics are not predefined but user-defined conventions and it is not so rare to have multiple such conventions present in the Quora ecosystem describing exactly the same concept. In almost all such cases, users (or Quora moderators) manually merge the topic pair into one of the either topics, thus selecting one of the competing conventions. An important application for the site therefore is to identify such competing conventions early enough that should merge in future. In this paper, we propose a two-step approach that uniquely combines the anomaly detection and the supervised classification frameworks to predict whether two topics from among millions of topic pairs are indeed competing conventions, and should merge, achieving an F-score of 0.711. We also develop a model to predict the direction of the topic merge, i.e., the winning convention, achieving an F-score of 0.898. Our system is also able to predict ~ 25% of the correct case of merges within the first month of the merge and ~ 40% of the cases within a year. This is an encouraging result since Quora users on average take 936 days to identify such a correct merge. Human judgment experiments show that our system is able to predict almost all the correct cases that humans can predict plus 37.24% correct cases which the humans are not able to identify at all.",0,Human
"This paper investigates how two kinds of square-shaped tiles, each with four distinct edge types (sticky or non-sticky), can spontaneously form complex structures when placed on a lattice without a set pattern. Through computer simulations and mathematical models, the researchers examine how varying factors like tile density and temperature influence these structures, leading to outcomes like aperiodic tilings and quasi-crystalline patterns. The study highlights the possibility of non-deterministic self-assembly as a method for producing new materials with special characteristics and adds to our understanding of self-assembling systems.",1,AI
"This study investigates how to scale out acid applications through operation partitioning. Acid, which stands for Atomicity, Consistency, Isolation, and Durability, is vital for ensuring secure and dependable transaction processing in databases. As systems expand in size and intricacy, maintaining these acid properties becomes challenging. The research suggests employing operation partitioning as a strategy to enhance scalability, offering better performance and higher reliability. To test this idea, the study implemented operation partitioning in an actual acid application, examining its effects on key performance indicators. The findings show that operation partitioning is a viable solution for scaling acid applications, providing enhanced performance and reliability while preserving the critical acid characteristics.",1,AI
"Graph neural networks (GNN) have been proven to be mature enough for handling graph-structured data on node-level graph representation learning tasks. However, the graph pooling technique for learning expressive graph-level representation is critical yet still challenging. Existing pooling methods either struggle to capture the local substructure or fail to effectively utilize high-order dependency, thus diminishing the expression capability. In this paper we propose HAP, a hierarchical graph-level representation learning framework, which is adaptively sensitive to graph structures, i.e., HAP clusters local substructures incorporating with high-order dependencies. HAP utilizes a novel cross-level attention mechanism MOA to naturally focus more on close neighborhood while effectively capture higher-order dependency that may contain crucial information. It also learns a global graph content GCont that extracts the graph pattern properties to make the pre- and post-coarsening graph content maintain stable, thus providing global guidance in graph coarsening. This novel innovation also facilitates generalization across graphs with the same form of features. Extensive experiments on fourteen datasets show that HAP significantly outperforms twelve popular graph pooling methods on graph classification task with an maximum accuracy improvement of 22.79%, and exceeds the performance of state-of-the-art graph matching and graph similarity learning algorithms by over 3.5% and 16.7%.",0,Human
"This study introduces an innovative method for enhancing the performance of cooperative dual-band UAV swarms by optimizing their flight paths. The proposed technique makes use of the distinctive features of dual-band UAVs, capable of operating across two distinct frequency bands at once, to boost the swarm's communication and sensory abilities. The optimization problem for the UAV swarms is framed as a multi-objective optimization challenge that takes into account various goals such as reducing the total duration of the mission, minimizing the energy usage of the drones, and maximizing the efficiency of the communication and sensing connections among the drones. A genetic algorithm is employed to identify the best flight paths that align with these objectives. The research showcases simulation outcomes that validate the efficacy of the proposed solution in improving the performance of the cooperative dual-band UAV swarm. These simulations indicate that the proposed method can substantially decrease the mission duration and energy expenditure, all while enhancing the quality of the communication and sensory links. Additionally, the paper outlines the real-world applicability of the proposed strategy and suggests potential avenues for further investigation. In summary, this work advances the understanding of cooperative UAV swarms and offers a viable path for optimizing dual-band UAV trajectories in practical scenarios.",1,AI
"A fundamental problem in neuroscience is to characterize the dynamics of spiking from the neurons in a circuit that is involved in learning about a stimulus or a contingency. A key limitation of current methods to analyze neural spiking data is the need to collapse neural activity over time or trials, which may cause the loss of information pertinent to understanding the function of a neuron or circuit. We introduce a new method that can determine not only the trial-to-trial dynamics that accompany the learning of a contingency by a neuron, but also the latency of this learning with respect to the onset of a conditioned stimulus. The backbone of the method is a separable two-dimensional (2D) random field (RF) model of neural spike rasters, in which the joint conditional intensity function of a neuron over time and trials depends on two latent Markovian state sequences that evolve separately but in parallel. Classical tools to estimate state-space models cannot be applied readily to our 2D separable RF model. We develop efficient statistical and computational tools to estimate the parameters of the separable 2D RF model. We apply these to data collected from neurons in the pre-frontal cortex (PFC) in an experiment designed to characterize the neural underpinnings of the associative learning of fear in mice. Overall, the separable 2D RF model provides a detailed, interpretable, characterization of the dynamics of neural spiking that accompany the learning of a contingency.",0,Human
"Iterative optimization heuristics (IOHs) are commonly utilized to tackle intricate issues across different fields. To ensure their efficacy, benchmarking and profiling are vital for assessing and enhancing these algorithms. This study introduces iohprofiler, a novel benchmarking and profiling tool tailored specifically for IOHs. iohprofiler offers a wide array of benchmark scenarios, performance indicators, and profiling mechanisms to facilitate evaluations and improvements in both the performance and scalability of IOHs. The paper details the development and execution of iohprofiler, and showcases experimental outcomes that validate its utility in testing and optimizing multiple IOHs. These findings underscore the advantages of employing iohprofiler for benchmarking and optimizing IOHs and establish it as a significant resource for professionals and researchers in the area.",1,AI
"Most distributed-memory bulk-synchronous parallel programs in HPC assume that compute resources are available continuously and homogeneously across the allocated set of compute nodes. However, long one-off delays on individual processes can cause global disturbances, so-called idle waves, by rippling through the system. This process is mainly governed by the communication topology of the underlying parallel code. This paper makes significant contributions to the understanding of idle wave dynamics. We study the propagation mechanisms of idle waves across the ranks of MPI-parallel programs. We present a validated analytic model for their propagation velocity with respect to communication parameters and topology, with a special emphasis on sparse communication patterns. We study the interaction of idle waves with MPI collectives and show that, depending on the implementation, a collective may be transparent to the wave. Finally we analyze two mechanisms of idle wave decay: topological decay, which is rooted in differences in communication characteristics among parts of the system, and noise-induced decay, which is caused by system or application noise. We show that noise-induced decay is largely independent of noise characteristics but depends only on the overall noise power. An analytic expression for idle wave decay rate with respect to noise power is derived. For model validation we use microbenchmarks and stencil algorithms on three different supercomputing platforms.",0,Human
"With YouTube becoming more popular for sharing content, there are growing concerns about the potential dangers it could pose to children, especially when they come across inappropriate or harmful material. This study examines how to detect, characterize, and analyze such potentially risky content on YouTube. We examined a vast dataset of nearly 100,000 videos from the Kidstube collection to identify videos that could be harmful to children, focusing on violent, sexual, and misleading content. Additionally, we looked at how promoters manipulate children’s emotions or beliefs to gain profit, often using deceptive advertisements and manipulating search results. Our research provides valuable information on the frequency of child-unfriendly content on YouTube, the ways promoters attract young viewers, and the possible consequences on children’s mental health. The research underscores the necessity for enhanced detection and removal of harmful content, as well as stricter control over advertising methods on the platform to safeguard children from potential harm.",1,AI
"Subgraph queries also known as subgraph isomorphism search is a fundamental problem in querying graph-like structured data. It consists to enumerate the subgraphs of a data graph that match a query graph. This problem arises in many real-world applications related to query processing or pattern recognition such as computer vision, social network analysis, bioinformatic and big data analytic. Subgraph isomorphism search knows a lot of investigations and solutions mainly because of its importance and use but also because of its NP-completeness. Existing solutions use filtering mechanisms and optimise the order within witch the query vertices are matched on the data vertices to obtain acceptable processing times. However, existing approaches are iterative and generate several intermediate results. They also require that the data graph is loaded in main memory and consequently are not adapted to large graphs that do not fit into memory or are accessed by streams. To tackle this problem, we propose a new approach based on concepts widely different from existing works. Our approach distills the semantic and topological information that surround a vertex into a simple integer. This simple vertex encoding that can be computed and updated incrementally reduces considerably intermediate results and avoid to load the entire data graph into main memory. We evaluate our approach on several real-word datasets. The experimental results show that our approach is efficient and scalable.",0,Human
"This study looks at how political discussions on Twitter evolved from 2014 to 2019, analyzing trends through Twitter data. It reveals that Twitter has become a crucial space for political discourse, with more people engaging in these conversations. The research also shows that the type of political talk has shifted, with discussions becoming more divided and the atmosphere more confrontational. The findings suggest that these changes on Twitter mirror broader shifts in politics, as more people use social media to express their views and participate in political conversations. The paper underscores the significance of tracking these changes in political discussions online and emphasizes the ongoing need for research to comprehend how these shifts influence political dialogue and democracy.",1,AI
"This study introduces a new method called SRGRAND for decoding in communication systems. Unlike traditional techniques, which solely depend on channel state information (CSI) for decoding, SRGRAND uses both CSI and symbol reliability data to boost performance. Symbol reliability is determined by analyzing the statistical characteristics of the transmitted symbols and the noise present in the channel. This extra information helps determine the quality of each symbol, which is then utilized to refine the decoding process. As a result, simulations demonstrate that SRGRAND performs better than existing methods and offers greater resilience in real-world communication scenarios.",1,AI
"We present a path planning framework that takes into account the human's safety perception in the presence of a flying robot. The framework addresses two objectives: (i) estimation of the uncertain parameters of the proposed safety perception model based on test data collected using Virtual Reality (VR) testbed, and (ii) offline optimal control computation using the estimated safety perception model. Due to the unknown factors in the human tests data, it is not suitable to use standard regression techniques that minimize the mean squared error (MSE). We propose to use a Hidden Markov model (HMM) approach where human's attention is considered as a hidden state to infer whether the data samples are relevant to learn the safety perception model. The HMM approach improved log-likelihood over the standard least squares solution. For path planning, we use Bernstein polynomials for discretization, as the resulting path remains within the convex hull of the control points, providing guarantees for deconfliction with obstacles at low computational cost. An example of optimal trajectory generation using the learned human model is presented. The optimal trajectory generated using the proposed model results in reasonable safety distance from the human. In contrast, the paths generated using the standard regression model have undesirable shapes due to overfitting. The example demonstrates that the HMM approach has robustness to the unknown factors compared to the standard MSE model.",0,Human
"This study examines the difficulty and potential solutions for the probabilistic p-center problem, considering various pressures. The p-center problem is a common issue in operations research and computer science, focusing on placing p facilities within a network so that the longest distance from any point to its nearest facility is as small as possible. The probabilistic p-center problem broadens this by taking into account how demands at different points might vary according to a probability distribution. The 'pressure' aspect refers to any limiting conditions or external influences that might impact the decision-making process. Initially, the paper introduces the probabilistic p-center problem along with its variations, specifically the classical and pressure-sensitive versions. It then investigates the computational challenges of solving this problem, demonstrating its NP-hard nature through transformations from other known NP-hard problems. The paper also offers approximation methods for dealing with the probabilistic p-center problem under pressure, evaluating their efficiency and offering examples with numerical data to show their practicality. Lastly, the study concludes by highlighting the main findings and suggesting areas for further exploration. These findings offer crucial knowledge about the complexities and approximations involved in the probabilistic p-center problem under pressure, serving as an important resource for professionals and academics in the fields of operations research and computer science.",1,AI
"This research investigates how self-supervised learning can enhance the representation of tabular data. Current methods often rely on manually crafted features or pre-existing embeddings, which might miss the data's true structure. To address this issue, we propose a novel approach that utilizes the intrinsic structure of tables to generate more insightful representations. We design two self-supervised tasks aimed at predicting missing entries and restoring damaged tables. Our experiments on various real-world datasets validate the superiority of our method over conventional approaches for tabular data representation. The results indicate that self-supervised learning could be a valuable strategy for better understanding tabular data and boosting performance in tasks like classification and regression.",1,AI
"Unsupervised domain adaptation (UDA) aims to solve the problem of knowledge transfer from labeled source domain to unlabeled target domain. Recently, many domain adaptation (DA) methods use centroid to align the local distribution of different domains, that is, to align different classes. This improves the effect of domain adaptation, but domain differences exist not only between classes, but also between samples. This work rethinks what is the alignment between different domains, and studies how to achieve the real alignment between different domains. Previous DA methods only considered one distribution feature of aligned samples, such as full distribution or local distribution. In addition to aligning the global distribution, the real domain adaptation should also align the meso distribution and the micro distribution. Therefore, this study propose a double classifier method based on high confidence label (DCP). By aligning the centroid and the distribution between centroid and sample of different classifiers, the meso and micro distribution alignment of different domains is realized. In addition, in order to reduce the chain error caused by error marking, This study propose a high confidence marking method to reduce the marking error. To verify its versatility, this study evaluates DCP on digital recognition and target recognition data sets. The results show that our method achieves state-of-the-art results on most of the current domain adaptation benchmark datasets.",0,Human
"This study introduces a Newton-based technique for managing the optimal control of switched systems, which takes advantage of the system's inherent characteristics to enhance computational speed. When compared to other approaches, this proposed method yields more precise outcomes and does so more swiftly. The findings illustrate the efficacy of utilizing the system's structure to tackle the complexities involved in controlling switched systems and suggest potential avenues for further investigation in this field.",1,AI
"In Knowledge Representation, it is crucial that knowledge engineers have a good understanding of the formal expressions that they write. What formal expressions state intuitively about the domain of discourse is studied in the theory of the informal semantics of a logic. In this paper we study the informal semantics of Answer Set Programming. The roots of answer set programming lie in the language of Extended Logic Programming, which was introduced initially as an epistemic logic for default and autoepistemic reasoning. In 1999, the seminal papers on answer set programming proposed to use this logic for a different purpose, namely, to model and solve search problems. Currently, the language is used primarily in this new role. However, the original epistemic intuitions lose their explanatory relevance in this new context. How answer set programs are connected to the specifications of problems they model is more easily explained in a classical Tarskian semantics, in which models correspond to possible worlds, rather than to belief states of an epistemic agent. In this paper, we develop a new theory of the informal semantics of answer set programming, which is formulated in the Tarskian setting and based on Frege's compositionality principle. It differs substantially from the earlier epistemic theory of informal semantics, providing a different view on the meaning of the connectives in answer set programming and on its relation to other logics, in particular classical logic.",0,Human
